SurfaceWindGustsMph,ZeroToTenLiquidSoilMoisturePercent,TenToFortyLiquidSoilMoisturePercent,FortyToOneHundredLiquidSoilMoisturePercent,SurfaceTemperatureFahrenheit,SurfaceDewpointTemperatureFahrenheit,SurfaceWetBulbTemperatureFahrenheit,RelativeHumidityPercent,brightness,bright_t31,frp
32.2,12.5,21.1,22.5,74.2,47.8,58.4,39,301.6,290.9,4.6
34.9,14.8,22.7,23.7,63.1,58.1,59.9,84,324.9,304.8,13.5
16.0,13.8,23.9,24.9,67.6,49.7,56.9,52,312.3,294.5,1.3
26.0,14.8,23.3,24.1,64.4,52.4,57.1,65,312.2,292.0,14.9
33.4,15.0,21.8,22.9,57.3,51.9,54.1,82,305.1,280.9,2.9
33.4,15.0,21.8,22.9,57.3,51.9,54.1,82,295.9,281.7,1.8
32.1,15.1,23.1,24.0,58.7,51.0,54.2,76,302.3,283.3,2.6
23.9,14.6,24.6,25.5,75.9,50.5,60.0,40,304.7,293.0,4.3
32.7,12.6,19.5,20.8,58.0,51.4,54.0,78,340.3,303.0,13.7
24.0,14.1,23.7,24.7,58.8,53.5,55.7,82,300.2,289.9,1.7
18.0,12.9,19.0,20.4,58.8,50.9,54.2,75,316.9,289.8,19.1
22.6,12.8,18.8,20.2,55.6,42.7,48.8,61,317.9,293.9,45.4
35.0,12.4,19.4,20.8,52.0,50.4,51.1,94,355.1,304.7,58.0
24.9,14.7,21.9,22.9,68.5,54.0,59.5,60,335.9,292.9,2.5
22.0,12.5,21.7,23.1,68.2,47.5,56.2,47,331.4,293.0,2.8
19.3,12.5,21.9,23.2,59.9,50.9,54.8,73,352.4,317.2,23.7
21.3,12.6,20.8,22.2,83.1,52.5,63.8,35,303.9,291.9,1.6
35.2,14.8,24.0,24.8,54.8,53.8,54.2,96,367.0,307.9,101.7
42.6,14.8,21.7,22.9,54.8,49.9,52.0,84,341.3,305.9,22.1
27.2,13.3,18.0,19.4,56.8,29.0,44.4,35,367.0,310.2,12.6
20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,322.2,295.5,3.2
36.1,14.7,24.0,24.8,57.3,53.9,55.3,89,348.9,306.5,32.3
29.8,12.6,21.2,22.6,68.2,45.6,55.2,44,328.2,288.9,6.5
26.6,14.9,21.8,22.9,57.1,55.0,55.7,93,354.0,296.1,6.4
16.7,12.6,20.7,22.1,65.8,49.2,56.1,55,327.2,290.3,1.7
23.2,14.9,23.3,24.2,58.7,57.0,57.5,94,367.0,300.9,12.7
24.6,12.6,22.0,23.4,65.5,51.0,56.7,59,367.0,313.5,50.8
21.6,15.1,23.3,24.2,57.8,57.7,57.7,99,332.6,302.7,23.6
18.0,12.9,19.0,20.4,58.8,50.9,54.2,75,332.5,291.1,5.8
27.6,14.8,24.0,24.8,57.1,54.5,55.5,91,335.4,302.3,7.5
15.5,14.2,20.9,22.2,61.9,47.4,53.8,60,367.0,310.2,12.6
18.3,14.8,21.9,23.0,59.8,52.2,55.2,75,367.0,299.3,27.2
16.7,12.6,20.7,22.1,65.8,49.2,56.1,55,327.0,288.4,1.0
24.2,15.5,22.7,23.7,58.0,54.6,55.9,88,301.2,289.9,0.7
25.7,15.0,23.1,24.0,59.5,50.8,54.4,73,302.9,282.9,2.3
28.8,12.5,19.6,21.0,62.9,49.1,54.8,60,313.6,290.4,1.0
24.4,14.4,24.5,25.4,56.9,53.7,54.9,89,367.0,299.6,26.9
36.6,14.1,24.4,25.3,69.0,53.5,59.5,58,389.6,312.7,211.7
42.6,14.8,21.7,22.9,54.8,49.9,52.0,84,343.6,317.3,116.6
26.0,14.8,23.3,24.1,64.4,52.4,57.1,65,309.6,293.7,1.2
23.9,14.6,24.6,25.5,75.9,50.5,60.0,40,303.9,293.7,4.4
16.0,12.9,18.8,20.1,71.6,37.8,53.8,29,303.3,292.7,1.7
17.5,15.2,22.4,23.4,58.4,57.5,57.8,97,332.6,304.4,16.9
17.1,14.9,23.1,23.9,64.6,54.1,58.0,69,324.9,290.3,1.9
24.9,14.7,21.9,22.9,68.5,54.0,59.5,60,303.3,290.7,1.1
22.4,12.9,19.0,20.4,71.5,47.1,57.4,42,299.6,278.9,1.2
13.4,14.3,23.8,24.8,59.2,52.6,55.3,79,320.9,291.3,30.5
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,330.3,294.3,2.1
34.8,14.9,21.8,22.9,60.6,51.0,55.0,71,295.5,280.4,0.7
27.0,14.9,24.0,24.8,59.5,50.1,54.1,72,367.0,300.8,6.5
24.5,12.5,20.3,21.7,79.0,48.2,60.5,34,326.8,290.9,6.1
25.0,14.4,24.5,25.4,59.3,53.7,55.9,82,335.8,300.1,56.6
19.8,14.7,23.2,24.0,60.6,51.3,55.2,71,352.4,298.4,6.3
23.9,14.6,24.6,25.5,75.9,50.5,60.0,40,309.0,293.2,6.1
19.8,14.8,23.6,24.6,66.4,51.4,57.3,58,346.7,295.9,7.7
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,314.5,295.7,2.5
20.0,14.5,23.6,24.5,57.1,56.5,56.6,97,340.2,301.6,36.8
24.6,14.1,21.5,22.6,56.2,51.5,53.4,84,317.3,294.0,62.0
12.2,14.4,21.9,23.1,50.5,49.0,49.7,95,333.0,299.0,35.6
22.9,12.7,22.6,23.9,79.5,44.7,59.2,29,340.8,293.9,44.9
34.9,12.8,18.5,19.8,75.1,49.0,59.5,40,299.7,286.7,0.7
29.8,12.6,21.2,22.6,68.2,45.6,55.2,44,296.4,283.0,0.7
27.5,14.8,24.0,24.8,51.2,51.6,51.2,100,333.4,295.3,5.0
20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,310.5,292.9,2.7
32.1,15.1,23.1,24.0,58.7,51.0,54.2,76,298.1,280.8,1.5
23.4,14.7,23.1,24.1,66.4,59.3,61.7,78,334.0,298.8,14.6
18.1,14.1,21.0,22.2,60.4,50.9,54.7,71,308.4,287.5,1.1
22.5,12.8,18.9,20.3,78.4,45.3,59.2,32,313.0,285.5,1.0
8.9,13.8,22.7,23.8,58.4,57.8,57.9,98,319.4,304.7,12.8
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,333.0,296.2,3.6
29.3,12.6,19.3,20.7,62.3,48.6,54.2,60,384.9,311.1,825.7
21.9,12.8,18.8,20.2,53.0,51.3,52.0,94,338.4,300.3,9.0
30.0,14.1,24.4,25.4,68.0,49.3,57.0,51,344.0,302.0,5.8
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,311.7,289.8,11.0
21.5,12.5,21.0,22.4,53.2,53.1,53.1,99,316.3,299.4,26.9
20.7,12.4,21.1,22.5,55.9,55.6,55.7,99,352.4,309.7,7.5
31.8,12.9,19.0,20.4,48.5,48.3,48.4,99,353.2,306.5,98.0
16.9,15.2,22.4,23.4,56.1,56.2,56.0,100,341.8,304.3,25.9
13.2,14.8,23.6,24.5,56.7,55.8,56.1,97,304.2,293.7,11.3
24.7,12.6,20.5,21.8,59.2,51.1,54.5,75,324.4,292.5,47.8
33.7,12.6,20.4,21.8,55.2,49.8,52.2,82,357.9,305.2,89.7
13.9,12.6,18.3,19.7,61.0,40.0,50.0,46,313.2,292.1,11.6
24.2,15.5,22.7,23.7,58.0,54.6,55.9,88,305.0,289.3,1.4
26.0,14.8,23.3,24.1,64.4,52.4,57.1,65,310.5,291.9,3.5
21.1,12.6,20.0,21.4,71.3,49.2,58.0,45,338.3,294.4,9.4
36.4,14.1,24.4,25.3,61.3,53.4,56.5,75,367.0,303.8,23.6
18.0,14.8,21.9,23.0,62.7,52.6,56.7,70,332.8,298.5,5.4
9.3,14.0,23.3,24.3,57.0,55.9,56.4,97,355.6,306.8,192.2
24.6,12.6,22.0,23.4,65.5,51.0,56.7,59,367.0,311.3,22.9
23.5,12.5,22.5,23.9,58.9,53.2,55.3,81,354.2,349.6,115.8
43.6,12.9,18.6,19.9,71.6,37.9,53.8,29,297.3,279.0,1.4
27.5,14.8,24.0,24.8,51.2,51.6,51.2,100,345.1,304.0,5.2
24.0,14.1,23.7,24.7,58.8,53.5,55.7,82,321.5,290.7,4.4
12.4,14.2,21.0,22.2,52.3,48.9,50.5,89,333.8,302.3,3.2
26.0,14.8,23.3,24.1,64.4,52.4,57.1,65,306.5,289.4,1.4
17.0,12.5,21.1,22.5,65.3,55.3,59.1,70,323.0,292.6,19.4
37.2,12.8,18.5,19.8,56.0,52.7,54.3,90,323.5,306.7,10.8
19.1,14.7,21.9,22.9,55.9,54.1,54.9,94,306.7,291.2,11.4
20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,330.1,300.9,7.0
35.0,12.4,19.4,20.8,52.0,50.4,51.1,94,337.3,289.8,39.4
21.9,12.8,18.8,20.2,53.0,51.3,52.0,94,354.0,305.2,11.5
28.7,12.9,18.7,20.0,79.7,49.8,61.4,35,317.6,289.0,73.5
26.6,14.5,24.0,24.8,55.9,49.9,52.5,80,301.3,289.4,1.8
26.7,12.5,21.4,22.8,56.0,52.5,53.9,87,367.0,308.9,12.8
27.2,12.6,20.0,21.4,54.7,53.9,54.2,97,335.3,294.7,14.8
20.0,14.5,24.6,25.5,56.6,55.6,55.9,96,410.4,317.7,1323.9
13.2,12.6,19.2,20.6,61.0,52.2,56.1,74,367.0,297.1,18.5
16.6,14.9,23.4,24.4,63.9,54.6,58.1,72,304.1,294.0,9.8
26.4,12.5,22.1,23.5,72.8,49.2,58.6,43,344.0,310.0,18.4
33.3,12.6,20.4,21.8,61.1,50.9,55.6,71,367.0,298.5,18.7
16.9,15.2,22.4,23.4,56.1,56.2,56.0,100,343.5,312.1,14.0
37.0,14.0,24.4,25.4,55.5,50.7,52.7,84,372.5,316.0,120.2
25.8,14.8,23.6,24.5,67.6,51.9,57.9,57,301.6,289.2,1.3
23.1,15.1,23.1,24.0,52.4,50.5,51.3,93,367.3,303.9,318.7
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,367.0,297.2,11.3
34.2,14.1,24.4,25.3,53.9,52.1,52.8,93,320.2,306.1,73.4
16.7,14.6,23.1,23.9,62.1,57.1,59.0,84,368.0,304.1,103.0
22.9,14.0,23.7,24.7,51.7,52.0,51.7,100,332.2,295.2,5.8
21.5,12.8,18.8,20.2,73.1,48.2,58.2,41,314.9,290.7,2.3
24.6,14.2,24.4,25.3,62.6,54.3,57.6,74,331.5,299.2,9.6
25.7,15.0,23.1,24.0,59.5,50.8,54.4,73,307.0,279.9,1.6
12.3,14.1,21.5,22.7,78.0,45.1,59.2,32,308.4,288.2,0.9
20.6,14.8,23.6,24.6,62.6,51.6,56.0,67,313.6,293.3,3.9
18.0,14.8,21.9,23.0,62.7,52.6,56.7,70,354.3,302.2,24.7
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,307.4,291.4,1.0
36.1,14.7,24.0,24.8,57.3,53.9,55.3,89,339.5,300.5,41.7
11.9,14.3,23.4,24.5,52.7,52.2,52.5,99,367.0,329.0,51.6
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,367.0,298.2,11.0
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,315.6,292.4,3.3
18.8,12.5,21.8,23.2,57.7,49.9,53.3,76,367.0,327.9,59.7
29.8,12.6,21.2,22.6,68.2,45.6,55.2,44,309.9,293.3,7.6
19.9,14.9,23.1,23.9,63.8,57.9,60.1,81,322.7,297.3,101.2
18.5,12.9,18.7,20.0,64.4,49.8,56.2,61,367.0,308.3,94.9
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,350.1,289.9,5.8
26.6,14.9,21.8,22.9,57.1,55.0,55.7,93,330.0,301.5,56.3
13.4,14.2,24.4,25.2,65.8,51.2,56.9,59,314.7,296.2,2.2
20.8,12.6,20.7,22.1,80.6,52.8,63.0,38,326.8,297.9,43.4
36.2,12.8,18.5,19.9,49.6,47.4,48.5,92,307.9,286.2,9.7
24.9,12.5,22.3,23.6,59.7,45.5,52.0,60,344.2,310.4,70.6
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,347.7,292.9,3.4
18.6,15.0,22.6,23.5,54.4,53.5,53.8,97,326.3,297.5,102.1
23.6,14.5,24.6,25.3,69.4,51.9,58.6,53,307.1,295.7,3.3
35.2,14.8,24.0,24.8,54.8,53.8,54.2,96,355.1,312.2,13.7
25.6,14.8,23.5,24.4,55.6,53.9,54.6,94,321.5,291.5,25.3
27.0,14.9,24.0,24.8,59.5,50.1,54.1,72,308.5,289.5,6.4
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,324.3,292.4,3.9
19.3,12.5,21.9,23.2,59.9,50.9,54.8,73,355.4,306.0,15.4
19.1,15.2,22.7,23.6,64.9,52.2,57.2,63,299.6,278.9,1.2
18.5,12.9,18.7,20.0,64.4,49.8,56.2,61,334.1,293.6,100.1
19.6,15.3,22.4,23.4,57.6,56.8,57.1,97,354.3,304.2,22.9
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,322.0,293.3,7.4
19.6,15.3,22.4,23.4,62.0,58.2,59.6,88,362.3,303.3,576.9
24.6,12.6,22.0,23.4,65.5,51.0,56.7,59,331.7,298.5,60.8
21.5,12.8,18.8,20.2,73.1,48.2,58.2,41,339.5,293.7,5.8
19.1,12.7,17.9,19.2,53.8,29.8,43.2,40,367.0,310.2,12.6
12.2,12.6,20.9,22.3,55.8,54.0,54.9,95,367.0,302.1,12.6
40.0,12.6,19.4,20.8,67.2,46.8,55.4,48,343.0,272.7,6.1
29.6,12.6,19.3,20.7,73.5,46.4,57.7,38,321.6,285.0,1.3
24.0,14.1,23.7,24.7,58.8,53.5,55.7,82,303.9,290.4,4.8
22.7,12.4,19.7,21.1,73.5,52.4,60.4,48,295.3,284.9,0.8
24.6,14.2,24.4,25.3,62.6,54.3,57.6,74,367.0,304.0,40.6
25.4,12.6,20.3,21.7,80.8,46.6,60.6,31,326.8,290.9,6.1
20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,314.4,294.1,2.7
35.4,12.5,21.1,22.5,50.1,48.5,49.2,95,341.1,305.2,259.5
27.5,14.8,24.0,24.8,51.2,51.6,51.2,100,351.8,303.2,15.6
24.9,14.7,21.9,22.9,68.5,54.0,59.5,60,336.1,293.8,3.6
24.7,12.6,20.5,21.8,59.2,51.1,54.5,75,311.9,292.4,42.2
21.6,15.1,23.3,24.2,57.8,57.7,57.7,99,343.2,304.3,6.7
24.6,12.6,22.0,23.4,65.5,51.0,56.7,59,367.0,303.5,9.2
23.9,14.6,24.6,25.5,75.9,50.5,60.0,40,317.1,297.6,8.1
24.0,14.1,23.7,24.7,58.8,53.5,55.7,82,300.7,290.2,2.7
26.4,12.5,21.7,23.0,71.8,50.0,58.6,46,346.4,301.6,5.1
16.5,14.9,23.4,24.4,66.6,54.1,58.9,64,309.5,290.8,2.7
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,329.5,293.5,5.2
23.5,14.2,21.5,22.6,55.3,49.0,51.7,79,345.6,302.3,67.5
15.4,15.1,23.3,24.2,62.1,50.7,55.3,66,345.2,294.4,5.5
14.0,13.9,23.9,24.9,57.7,50.3,53.5,77,315.8,286.7,20.2
36.6,14.1,24.4,25.3,69.0,53.5,59.5,58,466.5,334.9,1090.7
22.0,12.5,21.7,23.1,68.2,47.5,56.2,47,306.0,290.2,0.6
30.0,14.1,24.4,25.4,68.0,49.3,57.0,51,323.6,290.0,5.4
28.5,15.2,22.2,23.3,57.6,54.3,55.6,89,325.8,297.9,33.4
20.0,14.9,23.1,23.9,60.2,58.2,58.9,93,367.0,303.9,12.8
28.1,12.5,21.2,22.6,52.0,50.6,51.1,94,354.0,313.3,58.3
24.6,12.6,22.0,23.4,65.5,51.0,56.7,59,367.0,300.4,60.8
15.9,12.5,21.8,23.2,58.8,48.0,52.8,68,367.0,327.9,59.7
36.0,15.0,23.1,24.0,53.6,51.8,52.5,94,314.3,286.2,22.1
18.5,12.9,18.7,20.0,64.4,49.8,56.2,61,335.1,295.1,168.7
22.9,12.6,20.6,22.0,70.5,53.1,59.6,53,349.3,308.4,50.5
19.4,12.6,20.7,22.1,54.9,51.4,52.9,88,339.2,304.3,37.9
24.0,14.1,23.7,24.7,58.8,53.5,55.7,82,307.0,290.5,2.4
43.1,14.9,21.7,22.8,53.8,50.6,52.1,89,348.7,296.7,90.4
26.6,14.9,21.8,22.9,57.1,55.0,55.7,93,346.1,296.5,6.0
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,304.2,290.4,1.2
19.8,14.8,23.6,24.6,66.4,51.4,57.3,58,332.4,295.3,3.4
13.4,14.2,24.4,25.2,65.8,51.2,56.9,59,321.7,287.7,1.4
20.6,15.0,22.5,23.4,68.6,51.9,58.4,55,303.6,291.7,2.5
10.4,14.5,21.5,22.6,60.2,55.7,57.3,85,367.0,309.5,22.4
30.9,14.8,21.9,23.0,76.6,50.2,60.2,39,309.2,294.2,3.4
28.4,15.0,24.0,24.8,56.5,51.1,53.4,82,299.9,283.9,1.0
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,315.6,288.9,1.2
14.1,15.2,22.4,23.3,60.8,51.8,55.5,72,344.2,300.3,5.6
15.0,14.0,22.6,23.8,66.3,51.9,57.7,60,304.0,286.2,1.0
30.0,14.1,24.4,25.4,68.0,49.3,57.0,51,305.2,294.9,1.7
11.6,14.2,24.5,25.4,63.2,53.9,57.6,72,370.6,305.8,121.8
19.0,14.9,23.4,24.3,56.5,55.5,55.8,96,329.0,297.0,25.8
24.6,14.8,22.8,23.7,57.3,56.2,56.6,96,333.3,297.1,18.1
21.6,12.8,18.8,20.1,83.3,43.8,60.1,25,307.4,292.1,2.2
27.7,12.5,21.2,22.6,48.3,46.6,47.4,94,337.2,312.0,25.3
27.5,14.8,24.0,24.8,51.2,51.6,51.2,100,344.4,300.9,20.6
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,302.0,290.6,0.9
43.2,12.8,18.6,20.0,45.6,44.6,45.0,96,318.2,298.0,18.2
10.9,14.1,22.9,23.9,55.4,55.3,55.3,100,355.6,302.9,207.8
31.3,12.7,18.2,19.5,69.0,36.4,52.1,30,298.2,286.7,0.7
32.5,12.9,18.1,19.5,56.2,46.8,51.0,71,367.0,310.2,12.6
23.6,14.5,24.6,25.3,69.4,51.9,58.6,53,315.0,296.5,3.4
16.7,12.6,20.7,22.1,65.8,49.2,56.1,55,322.7,292.0,1.4
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,346.9,288.5,3.0
40.1,13.4,18.1,19.4,42.5,40.9,41.7,95,367.0,310.2,12.6
29.8,12.6,21.2,22.6,68.2,45.6,55.2,44,303.5,284.9,2.4
18.5,12.9,18.7,20.0,64.4,49.8,56.2,61,208.0,314.7,233.2
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,314.4,293.7,5.4
32.0,12.6,19.6,20.9,57.1,55.2,55.9,93,340.5,314.6,6.3
10.7,14.2,21.5,22.7,52.2,49.9,51.0,93,325.5,307.6,104.5
22.4,14.5,22.2,23.3,62.5,53.5,57.1,73,343.0,272.7,6.1
21.0,12.7,18.3,19.6,87.2,37.5,59.6,17,316.9,292.0,1.7
15.4,15.1,23.3,24.2,62.1,50.7,55.3,66,310.0,290.8,3.0
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,329.4,296.3,4.4
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,340.4,309.5,24.2
28.8,12.8,18.9,20.3,51.4,48.2,49.9,90,333.0,299.0,35.6
17.8,12.7,19.3,20.6,75.3,38.9,55.6,27,306.9,290.7,62.3
21.6,12.8,18.8,20.1,83.3,43.8,60.1,25,302.7,291.2,1.0
20.3,14.7,23.2,24.0,57.3,55.7,56.3,94,349.5,312.1,25.1
36.1,14.7,24.0,24.8,57.3,53.9,55.3,89,355.5,294.3,16.7
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,305.4,293.2,3.8
30.0,14.1,24.4,25.4,68.0,49.3,57.0,51,315.0,298.4,3.7
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,348.0,309.2,25.3
24.4,14.1,22.3,23.4,64.2,53.9,58.0,70,321.6,285.0,1.3
20.0,14.0,23.4,24.5,66.7,53.0,58.5,63,304.3,288.8,1.2
18.9,13.3,18.0,19.3,61.3,21.0,44.4,21,367.0,310.2,12.6
13.4,14.2,24.4,25.2,65.8,51.2,56.9,59,310.6,293.7,31.9
12.9,12.6,18.3,19.7,59.4,40.2,49.6,50,341.3,311.3,47.0
43.4,12.9,18.6,19.9,71.6,37.5,53.6,29,297.3,279.0,1.4
18.6,14.0,23.4,24.5,64.4,53.6,58.0,69,304.3,288.8,1.2
35.0,12.4,19.4,20.8,52.0,50.4,51.1,94,321.7,304.4,14.4
21.7,14.6,22.2,23.0,57.0,45.5,50.7,66,304.4,290.5,8.1
18.0,14.8,23.6,24.5,62.7,58.0,59.7,85,367.0,325.9,88.7
20.0,14.5,24.6,25.5,56.6,55.6,55.9,96,353.3,306.1,252.6
18.0,12.4,19.8,21.2,50.4,50.3,50.3,100,318.9,300.0,47.9
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,308.9,289.2,2.1
26.4,12.5,21.7,23.0,71.8,50.0,58.6,46,317.9,292.3,5.9
28.4,15.0,24.0,24.8,56.5,51.1,53.4,82,304.2,290.3,3.8
24.6,12.6,22.0,23.4,65.5,51.0,56.7,59,367.0,316.0,16.5
44.1,12.9,18.6,19.9,69.3,39.7,53.4,34,297.3,279.0,1.4
28.6,14.1,21.5,22.6,68.9,44.9,55.5,43,297.3,279.0,1.4
24.2,14.7,22.8,23.7,58.2,55.9,56.8,92,349.0,291.2,162.9
11.4,14.1,23.5,24.5,55.8,55.5,55.5,99,339.2,304.3,37.9
38.3,12.8,18.5,19.8,67.6,50.1,57.2,53,299.7,286.7,0.7
19.3,13.3,18.0,19.3,62.6,18.9,44.7,19,367.0,310.2,12.6
18.5,12.6,20.7,22.1,60.3,50.1,54.4,69,305.2,292.5,39.5
25.8,12.6,20.3,21.7,54.2,53.5,53.8,98,355.6,302.9,207.8
21.6,15.1,23.3,24.2,57.8,57.7,57.7,99,338.4,302.3,15.5
21.9,14.9,23.6,24.6,57.6,57.5,57.4,99,340.5,312.2,30.7
20.6,15.0,22.5,23.4,68.6,51.9,58.4,55,315.6,291.2,2.6
26.4,12.5,22.1,23.5,72.8,49.2,58.6,43,341.7,307.0,14.0
22.0,12.5,21.7,23.1,68.2,47.5,56.2,47,305.1,291.5,1.8
17.2,14.8,23.6,24.5,57.6,56.6,56.9,96,339.0,294.5,44.0
11.8,14.1,22.8,23.9,61.3,51.4,55.5,70,337.2,295.5,39.8
24.4,12.9,19.0,20.4,50.7,50.9,50.7,100,300.6,288.8,14.5
39.3,12.9,18.6,20.0,60.6,46.5,52.5,59,300.7,280.6,1.3
15.0,14.3,24.5,25.4,53.0,51.5,52.1,94,328.5,305.2,140.7
9.6,12.7,20.1,21.5,57.4,54.3,55.4,89,353.3,300.5,236.6
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,319.3,293.6,10.1
19.8,14.7,23.2,24.0,60.6,51.3,55.2,71,318.8,291.1,2.6
27.0,14.9,24.0,24.8,59.5,50.1,54.1,72,348.9,288.7,85.3
13.5,14.4,22.0,22.9,64.5,54.8,58.5,71,302.0,290.1,1.2
16.5,14.9,23.4,24.4,66.6,54.1,58.9,64,303.4,291.4,1.1
31.7,14.8,24.0,24.8,63.8,54.3,58.1,72,326.4,301.2,163.2
18.3,15.0,23.0,23.9,76.4,46.2,58.2,33,309.3,290.3,1.8
27.0,14.9,24.0,24.8,59.5,50.1,54.1,72,298.3,284.6,0.8
34.4,13.1,18.1,19.4,54.1,49.7,51.6,85,367.0,310.2,12.6
30.0,14.1,24.4,25.4,68.0,49.3,57.0,51,340.5,296.1,6.3
18.5,13.8,22.4,23.4,56.0,55.5,55.6,98,345.4,301.1,5.4
18.3,15.0,23.0,23.9,76.4,46.2,58.2,33,302.2,289.9,1.8
29.7,12.6,19.4,20.8,48.7,47.4,48.0,95,425.4,311.1,1391.8
19.8,15.3,22.4,23.4,59.3,57.9,58.4,95,367.0,301.1,31.9
18.2,12.7,17.9,19.2,47.5,32.0,40.6,55,367.0,310.2,12.6
29.9,15.2,22.2,23.3,56.0,53.4,54.5,91,346.0,292.8,209.8
33.3,12.6,20.4,21.8,61.1,50.9,55.6,71,367.0,309.3,30.1
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,304.8,294.0,2.3
27.5,14.2,23.7,24.7,52.7,53.2,52.7,100,313.9,294.3,19.3
13.2,14.8,23.6,24.5,56.7,55.8,56.1,97,306.6,293.5,13.8
39.6,12.6,19.4,20.8,53.8,49.3,51.2,85,318.2,287.0,11.8
8.8,14.1,21.1,22.3,56.3,55.9,56.0,99,320.6,290.8,2.2
20.0,14.5,24.6,25.5,56.6,55.6,55.9,96,348.0,311.1,9.3
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,317.1,296.4,40.4
36.6,12.9,18.1,19.5,60.2,42.5,50.8,52,367.0,310.2,12.6
32.0,12.6,21.1,22.5,51.3,50.0,50.6,96,341.1,305.2,259.5
18.3,15.0,23.0,23.9,76.4,46.2,58.2,33,304.5,289.7,1.3
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,322.3,285.8,1.5
24.9,14.7,21.9,22.9,68.5,54.0,59.5,60,345.6,296.6,11.0
23.1,15.1,23.1,24.0,52.4,50.5,51.3,93,341.1,304.5,14.2
22.0,12.6,20.5,21.9,74.7,51.5,60.5,44,326.5,298.7,22.0
25.0,14.0,23.8,24.7,61.3,58.2,59.4,90,340.4,307.6,9.3
22.0,12.5,21.7,23.1,68.2,47.5,56.2,47,347.1,296.3,5.8
22.4,14.7,21.2,22.3,68.8,42.7,54.6,40,367.0,310.2,12.6
33.9,12.9,19.0,20.4,50.9,50.3,50.6,98,353.2,306.5,98.0
24.6,12.6,22.0,23.4,65.5,51.0,56.7,59,367.0,341.3,134.8
33.9,12.8,18.5,19.9,73.7,47.1,58.0,39,303.6,287.2,0.7
32.1,15.1,23.1,24.0,58.7,51.0,54.2,76,328.5,284.7,1.5
20.3,14.5,23.2,24.0,58.3,56.6,57.2,94,324.7,301.3,23.0
27.8,12.7,18.2,19.6,52.8,46.1,49.4,79,333.8,302.3,3.2
40.3,12.8,22.7,24.1,52.6,45.8,49.0,78,367.0,306.9,76.9
34.1,14.5,24.0,24.8,56.9,54.6,55.4,91,346.4,304.0,7.9
19.8,12.8,19.2,20.6,56.8,56.1,56.4,98,367.0,305.6,50.6
16.4,12.6,18.3,19.7,81.0,38.2,57.4,22,313.2,292.1,11.6
24.9,14.7,21.9,22.9,68.5,54.0,59.5,60,335.4,295.0,18.1
24.2,14.7,22.8,23.7,58.2,55.9,56.8,92,367.0,303.8,25.4
47.0,14.9,21.7,22.8,58.3,50.6,53.8,76,308.4,278.8,1.8
13.9,13.8,22.3,23.4,54.3,54.0,54.1,99,331.4,304.9,24.6
34.1,14.5,24.0,24.8,56.9,54.6,55.4,91,355.2,298.9,4.4
35.4,14.1,24.4,25.3,56.5,53.1,54.4,88,315.0,321.8,70.5
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,319.7,302.4,10.7
26.4,12.5,22.1,23.5,72.8,49.2,58.6,43,367.0,304.9,29.6
23.0,12.6,20.1,21.5,63.8,55.0,58.3,73,355.6,322.6,18.9
23.7,12.9,19.0,20.4,67.6,47.0,55.9,48,298.2,285.6,1.5
20.0,14.5,24.6,25.5,56.6,55.6,55.9,96,376.1,298.1,556.6
30.3,12.5,22.1,23.5,74.7,47.8,58.7,38,339.9,299.4,80.7
27.2,14.3,24.0,24.9,59.5,55.6,57.0,86,340.3,301.1,52.1
30.9,12.5,21.5,22.9,50.7,47.0,49.0,89,328.8,293.6,106.9
