SurfaceWindGustsMph,ZeroToTenLiquidSoilMoisturePercent,TenToFortyLiquidSoilMoisturePercent,FortyToOneHundredLiquidSoilMoisturePercent,SurfaceTemperatureFahrenheit,SurfaceDewpointTemperatureFahrenheit,SurfaceWetBulbTemperatureFahrenheit,RelativeHumidityPercent,brightness,bright_t31,frp
25.8,14.8,23.6,24.5,67.6,51.9,57.9,57,329.4,294.2,3.2
13.7,13.8,22.7,23.9,67.3,52.4,58.4,60,300.1,286.9,1.0
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,306.5,290.7,2.1
26.0,14.1,23.8,24.7,54.7,54.4,54.5,99,391.5,305.4,435.0
20.6,15.0,22.5,23.4,68.6,51.9,58.4,55,304.3,291.1,1.3
20.0,14.5,24.6,25.5,56.6,55.6,55.9,96,367.0,348.8,111.0
8.3,14.0,23.4,24.5,55.9,54.7,55.2,95,352.4,309.7,7.5
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,307.9,284.5,0.7
47.0,14.9,21.7,22.8,58.3,50.6,53.8,76,296.8,278.1,1.2
21.6,15.1,23.3,24.2,57.8,57.7,57.7,99,341.6,306.9,7.5
18.3,14.8,21.9,23.0,59.8,52.2,55.2,75,367.0,310.4,184.3
25.0,14.9,23.0,24.0,52.9,51.8,52.2,96,351.3,315.7,34.7
18.2,12.6,21.9,23.2,85.2,44.9,61.4,25,311.0,290.9,2.8
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,323.6,295.5,4.0
24.0,14.1,23.7,24.7,58.8,53.5,55.7,82,305.4,290.5,1.3
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,351.9,295.9,11.3
16.5,14.9,23.4,24.4,66.6,54.1,58.9,64,339.8,296.5,5.8
26.4,12.5,22.1,23.5,72.8,49.2,58.6,43,334.4,296.8,10.7
19.6,15.3,22.4,23.4,57.6,56.8,57.1,97,341.5,307.8,22.9
18.5,12.9,18.7,20.0,64.4,49.8,56.2,61,346.8,299.1,10.8
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,346.9,304.6,15.8
8.4,14.1,23.4,24.5,55.0,54.5,54.8,99,316.3,299.4,26.9
20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,336.4,301.5,4.7
23.3,12.6,20.6,22.0,56.8,55.3,55.8,94,342.4,309.3,3.7
25.0,14.4,24.5,25.4,59.3,53.7,55.9,82,370.5,306.3,231.7
29.8,12.6,21.2,22.6,68.2,45.6,55.2,44,329.8,294.4,3.6
30.6,15.5,22.8,23.7,60.0,51.4,55.0,74,317.4,280.4,2.9
34.2,14.9,24.0,24.8,53.1,53.1,53.0,100,306.9,285.8,9.4
24.3,13.8,23.8,24.8,68.5,50.9,57.8,53,302.3,289.5,1.8
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,322.2,294.4,4.1
23.5,14.2,24.3,25.2,58.5,57.3,57.8,96,404.9,310.6,348.2
14.6,14.5,21.1,22.2,78.2,37.1,56.8,25,367.0,310.2,12.6
23.4,14.8,23.2,24.1,60.0,58.6,59.1,96,345.4,297.4,47.2
33.8,14.3,23.7,24.6,56.8,56.0,56.2,97,341.5,304.0,117.7
31.5,14.9,22.2,23.2,64.9,53.8,58.1,67,309.3,285.7,2.1
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,308.7,294.5,2.6
27.6,14.6,22.2,23.3,65.6,52.1,57.7,63,305.2,289.8,8.7
21.1,12.6,20.0,21.4,71.3,49.2,58.0,45,304.9,290.1,1.3
32.1,15.1,23.1,24.0,58.7,51.0,54.2,76,300.7,284.0,0.9
28.4,15.0,24.0,24.8,56.5,51.1,53.4,82,324.5,291.3,2.8
23.5,14.2,24.3,25.2,58.5,57.3,57.8,96,367.0,353.7,74.1
22.6,15.1,23.2,24.1,60.6,50.7,54.9,70,322.7,294.4,1.8
28.8,12.6,19.3,20.7,48.4,45.7,47.2,92,367.0,314.8,34.7
36.1,14.7,24.0,24.8,57.3,53.9,55.3,89,341.3,300.6,5.5
27.5,14.2,23.7,24.7,52.7,53.2,52.7,100,307.1,286.4,13.4
20.0,14.5,24.6,25.5,56.6,55.6,55.9,96,352.5,321.1,37.8
8.6,14.2,23.3,24.4,55.6,55.0,55.2,98,337.6,297.9,4.7
23.4,12.5,19.7,21.0,56.8,52.7,54.2,86,336.4,309.8,63.3
20.0,14.5,23.6,24.5,57.1,56.5,56.6,97,356.0,301.5,25.1
14.0,13.9,23.9,24.9,57.7,50.3,53.5,77,340.5,301.2,53.2
23.1,15.1,23.1,24.0,52.4,50.5,51.3,93,344.3,301.3,14.4
27.6,14.8,24.0,24.8,57.1,54.5,55.5,91,367.0,301.7,10.9
18.3,12.5,21.9,23.3,57.4,51.5,53.8,80,342.9,305.1,6.8
23.1,15.1,23.1,24.0,52.4,50.5,51.3,93,367.0,335.2,75.6
20.9,12.9,19.1,20.5,53.1,51.1,52.0,94,320.7,301.9,68.4
24.4,12.6,19.3,20.7,55.2,44.0,49.6,68,328.1,308.1,24.7
24.0,12.7,20.6,22.0,81.1,45.4,60.1,28,319.9,293.2,20.1
23.6,14.5,24.6,25.3,69.4,51.9,58.6,53,347.8,295.0,3.7
34.7,15.0,23.1,24.0,58.9,53.9,55.9,84,324.0,295.6,43.9
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,313.2,295.4,3.8
24.9,13.3,18.0,19.4,71.0,29.4,50.8,21,367.0,310.2,12.6
23.8,14.8,23.5,24.4,65.1,53.0,57.7,65,309.7,286.4,11.1
5.2,14.1,22.2,23.3,59.6,55.0,56.8,85,349.5,312.8,50.7
22.4,12.6,20.8,22.2,58.1,54.8,56.4,91,355.6,306.8,192.2
29.8,12.6,21.2,22.6,68.2,45.6,55.2,44,330.1,291.9,3.9
31.4,12.6,19.3,20.7,64.5,50.6,56.1,60,412.4,305.8,475.4
13.1,14.5,22.2,23.3,57.9,57.0,57.4,98,346.5,310.5,15.8
11.1,14.3,24.0,24.9,61.2,53.7,56.7,77,306.5,284.9,0.8
26.8,12.5,22.1,23.5,79.8,47.9,60.6,33,329.1,304.3,69.6
36.1,14.7,24.0,24.8,57.3,53.9,55.3,89,355.9,293.6,32.3
22.9,14.7,22.3,23.1,77.9,47.3,59.2,33,308.4,288.2,0.9
16.8,14.8,23.4,24.4,61.6,59.3,60.1,92,353.5,298.3,17.0
24.9,14.7,21.9,22.9,68.5,54.0,59.5,60,303.9,291.0,1.1
21.5,14.6,24.6,25.5,63.8,52.8,57.2,68,349.5,305.2,10.1
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,310.4,294.4,3.4
13.4,14.2,24.4,25.2,65.8,51.2,56.9,59,324.6,295.8,3.4
23.9,14.6,24.6,25.5,75.9,50.5,60.0,40,319.4,295.9,3.0
39.6,12.6,19.4,20.8,53.8,49.3,51.2,85,345.4,287.6,11.8
25.0,14.0,23.8,24.7,61.3,58.2,59.4,90,333.2,297.8,9.2
26.6,14.9,21.8,22.9,57.1,55.0,55.7,93,348.9,297.8,20.9
40.0,12.8,18.1,19.5,39.7,38.2,38.9,95,367.0,310.2,12.6
15.8,12.7,19.2,20.6,60.7,54.0,56.7,79,313.4,288.8,1.4
22.9,14.0,23.7,24.7,51.7,52.0,51.7,100,338.5,306.1,195.4
21.9,12.9,19.0,20.4,50.5,50.7,50.5,100,300.6,288.8,14.5
43.6,12.8,18.6,20.0,48.7,45.9,47.3,90,339.7,302.5,7.9
30.3,12.5,21.2,22.6,74.7,45.4,57.6,35,316.8,292.4,2.6
31.8,12.7,19.6,20.9,57.4,56.5,56.8,97,346.5,310.5,15.8
18.5,12.9,19.1,20.5,52.1,50.5,51.3,95,320.7,301.9,68.4
32.7,12.6,19.5,20.8,58.0,51.4,54.0,78,339.8,301.6,7.6
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,329.0,295.6,3.9
21.5,14.8,23.6,24.5,68.7,53.5,59.3,58,367.0,303.7,8.8
26.4,12.7,20.6,22.0,50.0,47.9,49.0,93,313.3,292.4,13.4
22.6,12.3,19.9,21.3,51.4,48.7,50.1,91,407.1,307.9,2655.2
28.8,12.6,20.2,21.6,79.3,45.6,59.5,30,322.9,294.6,72.1
23.3,12.6,20.6,22.0,56.8,55.3,55.8,94,367.0,312.9,15.0
47.0,14.9,21.7,22.8,58.3,50.6,53.8,76,348.4,285.1,6.8
36.4,14.1,24.4,25.3,61.3,53.4,56.5,75,347.3,310.0,10.6
11.6,14.2,21.1,22.3,60.8,59.6,59.8,95,320.6,290.8,2.2
27.5,14.8,21.9,22.9,67.0,55.5,59.8,66,347.2,304.9,118.5
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,346.5,301.9,53.8
24.9,14.7,21.9,22.9,68.5,54.0,59.5,60,350.2,296.4,6.8
33.8,14.3,23.7,24.6,56.8,56.0,56.2,97,367.1,301.5,299.6
27.0,14.9,24.0,24.8,59.5,50.1,54.1,72,316.7,286.6,5.0
19.1,14.7,21.9,22.9,55.9,54.1,54.9,94,344.3,294.1,84.4
26.7,12.7,20.6,22.0,71.8,50.6,58.9,47,303.5,289.8,6.2
18.3,14.8,21.9,23.0,59.8,52.2,55.2,75,333.5,299.4,13.4
42.6,14.8,21.7,22.9,54.8,49.9,52.0,84,333.7,297.7,5.0
23.5,14.2,24.3,25.2,58.5,57.3,57.8,96,351.4,310.7,117.1
24.4,14.4,24.5,25.4,56.9,53.7,54.9,89,333.5,298.3,16.2
27.0,14.9,24.0,24.8,59.5,50.1,54.1,72,349.3,296.9,6.5
24.4,14.4,24.5,25.4,56.9,53.7,54.9,89,367.0,300.6,26.9
18.0,12.9,19.0,20.4,58.8,50.9,54.2,75,312.8,286.3,1.9
28.1,12.5,21.2,22.6,52.0,50.6,51.1,94,358.6,308.4,74.1
8.5,14.1,22.3,23.4,50.7,46.9,48.8,88,306.9,290.7,62.3
23.7,12.6,21.0,22.4,66.4,51.9,57.6,59,301.1,289.7,0.7
47.0,14.9,21.7,22.8,58.3,50.6,53.8,76,307.5,282.8,3.7
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,321.1,294.2,1.4
25.8,14.8,23.6,24.5,67.6,51.9,57.9,57,313.9,288.3,3.0
25.8,14.8,23.6,24.5,67.6,51.9,57.9,57,313.5,290.3,1.8
36.2,12.8,18.5,19.9,49.6,47.4,48.5,92,310.2,294.9,26.1
20.6,15.0,22.5,23.4,68.6,51.9,58.4,55,330.7,295.7,2.6
21.0,12.8,19.2,20.5,77.9,45.7,59.2,32,301.4,288.3,0.8
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,304.6,293.5,2.4
16.1,14.1,21.0,22.2,49.3,48.4,48.9,97,367.0,310.2,12.6
25.0,14.4,24.5,25.4,59.3,53.7,55.9,82,362.0,303.3,171.0
28.8,12.5,19.6,21.0,62.9,49.1,54.8,60,303.7,286.3,0.5
19.8,14.7,23.2,24.0,60.6,51.3,55.2,71,314.7,288.2,1.7
24.9,14.9,23.7,24.6,60.4,52.9,55.9,76,298.8,288.4,0.5
17.0,13.9,22.6,23.7,53.8,51.0,52.2,90,308.1,292.4,45.4
13.1,14.7,21.2,22.3,55.6,46.1,50.3,70,367.0,310.2,12.6
28.0,14.6,22.2,23.3,66.4,51.9,57.9,61,305.2,289.8,8.7
27.0,14.0,22.2,23.3,67.7,52.7,58.7,59,318.7,286.3,2.6
10.6,14.1,22.2,23.3,58.6,57.0,57.5,94,325.7,305.6,64.7
19.0,12.5,21.9,23.2,78.9,49.1,60.9,36,357.5,312.6,67.9
27.5,14.8,24.0,24.8,51.2,51.6,51.2,100,352.7,310.2,11.8
24.6,14.2,24.4,25.3,62.6,54.3,57.6,74,336.4,298.1,11.7
24.0,14.1,23.7,24.7,58.8,53.5,55.7,82,301.3,290.7,1.4
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,337.6,300.4,7.4
10.6,14.4,22.0,23.1,52.6,51.8,52.2,98,336.1,294.3,6.6
21.4,14.1,23.9,24.9,62.3,54.4,57.5,76,356.4,296.7,11.0
19.8,14.8,23.6,24.6,66.4,51.4,57.3,58,328.2,293.5,2.5
24.9,14.7,21.9,22.9,68.5,54.0,59.5,60,306.9,290.4,1.3
26.1,14.3,24.5,25.3,56.5,53.9,54.9,91,318.2,295.0,15.7
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,307.4,293.2,3.2
13.2,15.0,22.5,23.4,56.5,54.6,55.3,93,347.5,312.5,33.9
35.0,12.4,19.4,20.8,52.0,50.4,51.1,94,350.5,316.3,261.2
29.8,12.6,21.2,22.6,68.2,45.6,55.2,44,302.3,288.0,1.1
20.8,12.4,19.8,21.2,56.7,56.0,56.2,97,319.4,304.7,12.8
25.0,14.9,23.6,24.5,58.6,51.7,54.6,77,311.9,293.0,16.5
23.0,12.5,21.8,23.1,65.4,53.2,58.3,66,348.3,306.2,6.7
20.1,14.7,23.2,24.0,63.6,50.9,56.0,63,319.5,291.2,45.2
19.6,15.3,22.4,23.4,62.0,58.2,59.6,88,353.4,300.6,422.7
22.5,12.7,20.1,21.5,66.7,51.0,57.2,56,299.6,289.3,4.3
16.0,12.9,18.8,20.1,71.6,37.8,53.8,29,354.7,294.9,18.4
16.2,14.0,21.0,22.2,51.9,49.2,50.4,91,367.0,310.2,12.6
34.2,14.1,24.4,25.3,53.9,52.1,52.8,93,328.5,305.2,140.7
24.7,12.6,22.0,23.4,68.7,51.2,58.1,53,321.9,295.3,15.8
17.8,14.2,20.9,22.1,54.5,52.4,53.3,93,367.0,310.2,12.6
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,316.8,294.7,3.6
13.2,15.0,22.5,23.4,56.5,54.6,55.3,93,309.1,309.3,29.4
36.4,14.1,24.4,25.3,61.3,53.4,56.5,75,348.2,300.1,15.7
15.0,14.6,23.6,24.4,68.5,52.3,58.5,56,304.4,288.1,1.4
13.4,14.2,24.4,25.2,65.8,51.2,56.9,59,324.3,296.9,77.0
21.5,12.6,20.1,21.4,78.5,48.2,60.3,35,297.1,286.8,0.5
24.9,14.9,23.7,24.6,60.4,52.9,55.9,76,320.0,289.9,3.2
21.5,12.5,19.7,21.1,50.4,49.0,49.7,95,308.1,292.4,45.4
32.1,12.5,19.6,21.0,50.4,49.1,49.7,95,331.4,304.9,24.6
30.8,12.6,20.3,21.7,69.8,47.9,56.9,46,314.1,292.2,48.5
35.2,14.8,24.0,24.8,54.8,53.8,54.2,96,347.1,305.7,23.4
22.5,12.7,20.1,21.5,66.7,51.0,57.2,56,339.5,290.8,6.9
15.3,13.9,22.6,23.8,62.2,57.1,58.9,83,295.3,284.9,0.8
11.4,14.1,23.4,24.4,55.5,55.1,55.3,99,344.4,303.6,40.5
23.6,14.5,24.6,25.3,69.4,51.9,58.6,53,309.5,296.4,4.0
23.5,12.5,22.5,23.9,58.9,53.2,55.3,81,367.0,338.4,120.1
31.3,12.5,21.6,23.0,64.4,53.1,57.5,66,345.8,297.3,84.1
41.8,13.4,18.1,19.4,58.9,42.4,50.2,54,367.0,310.2,12.6
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,311.3,295.3,28.4
8.4,13.9,22.7,23.8,63.7,52.4,56.9,67,295.3,284.9,0.8
22.0,12.5,21.7,23.1,68.2,47.5,56.2,47,303.1,291.8,1.0
43.4,12.9,18.6,19.9,66.7,41.6,53.1,40,297.3,279.0,1.4
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,314.5,296.8,37.5
29.8,12.6,21.2,22.6,68.2,45.6,55.2,44,308.6,292.5,2.3
28.6,14.1,23.7,24.7,55.5,54.6,54.8,96,367.0,302.9,12.9
24.9,14.7,21.9,22.9,68.5,54.0,59.5,60,332.9,294.8,5.3
32.4,14.2,23.7,24.6,63.8,57.2,59.7,79,352.8,302.8,22.0
28.8,15.0,22.9,23.9,56.9,53.6,54.9,88,327.2,309.4,20.6
22.9,15.2,22.6,23.6,64.7,49.3,55.7,57,304.2,282.9,0.7
24.5,14.4,23.9,24.9,63.3,53.5,57.5,71,312.9,289.0,1.7
16.5,14.9,23.4,24.4,66.6,54.1,58.9,64,343.3,298.1,10.8
27.0,14.9,24.0,24.8,59.5,50.1,54.1,72,304.0,284.9,1.3
34.1,12.6,19.5,20.8,63.5,52.2,56.6,66,340.0,305.5,49.8
24.9,14.7,21.9,22.9,68.5,54.0,59.5,60,329.5,294.1,7.1
13.2,12.6,19.2,20.6,61.0,52.2,56.1,74,339.6,307.5,3.9
43.1,14.9,21.7,22.8,53.8,50.6,52.1,89,329.4,297.1,38.4
10.6,14.3,21.8,23.1,52.9,50.5,51.8,93,347.0,312.3,12.8
15.0,14.7,23.6,24.5,57.7,52.8,54.8,83,303.9,289.0,1.2
33.3,12.6,20.4,21.8,61.1,50.9,55.6,71,351.5,298.1,8.4
23.1,15.1,23.1,24.0,52.4,50.5,51.3,93,367.0,356.6,602.9
23.4,14.8,23.2,24.1,60.0,58.6,59.1,96,333.2,296.0,5.1
27.5,14.8,24.0,24.8,51.2,51.6,51.2,100,367.0,301.8,17.0
17.6,14.1,21.5,22.6,60.3,50.7,54.7,71,295.2,279.8,1.8
21.9,14.6,23.8,24.6,57.4,55.9,56.4,94,334.8,302.9,28.4
29.2,14.9,22.8,23.7,55.9,55.7,55.9,100,324.4,294.6,21.3
30.9,14.8,21.9,23.0,76.6,50.2,60.2,39,310.7,292.5,2.3
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,350.1,310.1,26.0
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,328.6,293.3,2.7
19.4,13.8,23.8,24.8,60.8,57.6,58.7,89,342.6,299.1,36.6
16.7,12.6,20.7,22.1,65.8,49.2,56.1,55,309.7,287.9,1.0
15.4,15.1,23.3,24.2,62.1,50.7,55.3,66,310.2,293.6,1.7
30.0,14.1,24.4,25.4,68.0,49.3,57.0,51,348.9,295.5,10.5
19.8,15.3,22.4,23.4,59.3,57.9,58.4,95,352.8,308.7,17.2
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,304.5,294.2,3.3
32.1,15.1,23.1,24.0,58.7,51.0,54.2,76,296.3,283.5,2.1
23.6,14.5,24.6,25.3,69.4,51.9,58.6,53,309.3,291.2,1.8
22.5,12.7,20.1,21.5,66.7,51.0,57.2,56,337.0,290.6,4.5
9.4,13.9,24.5,25.4,59.2,50.7,54.2,74,334.0,296.4,72.0
13.4,14.2,24.4,25.2,65.8,51.2,56.9,59,311.5,295.8,35.7
24.0,14.1,23.7,24.7,58.8,53.5,55.7,82,312.8,291.2,11.0
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,333.4,301.1,31.8
18.1,15.2,23.4,24.2,59.2,52.6,55.3,79,319.0,291.3,2.2
10.7,14.1,23.3,24.3,56.3,55.5,55.8,98,355.6,306.8,192.2
11.1,14.3,23.4,24.5,57.6,57.3,57.4,99,367.0,329.0,51.6
20.3,14.0,22.2,23.3,71.3,51.9,59.8,52,301.2,289.0,0.5
23.8,14.8,23.5,24.4,65.1,53.0,57.7,65,323.9,291.3,2.8
19.8,14.7,23.2,24.0,60.6,51.3,55.2,71,317.8,289.1,1.2
16.0,14.5,22.2,23.3,61.4,50.7,55.1,68,343.0,272.7,6.1
19.4,12.7,19.2,20.6,54.3,54.0,54.1,99,325.7,305.6,64.7
11.6,14.1,23.4,24.4,55.3,55.7,55.3,100,344.4,303.6,40.5
18.4,14.5,21.7,23.0,67.0,52.8,58.6,61,308.7,290.2,1.0
21.5,14.8,23.6,24.5,68.7,53.5,59.3,58,310.4,293.4,9.5
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,311.5,290.0,1.4
17.3,14.8,21.9,22.9,56.5,53.6,54.9,91,338.9,304.2,5.4
35.0,12.4,19.4,20.8,52.0,50.4,51.1,94,367.0,343.1,340.5
24.9,14.7,21.9,22.9,68.5,54.0,59.5,60,310.3,291.8,1.6
20.9,13.9,22.4,23.4,64.3,53.9,58.0,69,309.3,294.8,7.7
14.1,15.2,22.4,23.3,60.8,51.8,55.5,72,320.9,292.7,2.5
26.2,14.6,24.7,25.5,68.5,51.8,58.3,55,341.7,301.2,5.4
24.4,14.6,22.2,23.3,66.3,51.4,57.6,60,305.2,289.8,8.7
21.9,12.6,20.6,21.9,76.7,48.8,59.8,37,319.9,293.2,20.1
16.7,14.1,24.7,25.5,74.3,50.5,60.4,45,338.0,301.6,9.1
35.0,12.4,19.4,20.8,52.0,50.4,51.1,94,337.8,295.9,140.6
24.4,14.4,24.5,25.4,56.9,53.7,54.9,89,333.1,295.5,11.1
35.4,14.1,24.4,25.3,56.5,53.1,54.4,88,356.9,297.9,31.3
18.0,12.9,19.0,20.4,58.8,50.9,54.2,75,309.8,286.1,1.9
30.3,12.5,22.1,23.5,74.7,47.8,58.7,38,311.5,294.0,19.4
15.2,14.1,22.2,23.4,75.1,49.7,60.2,42,301.1,290.0,1.7
26.0,12.5,19.7,21.1,75.1,48.9,59.4,40,304.0,286.2,1.0
26.1,15.1,22.6,23.6,56.0,56.0,55.9,100,336.1,294.3,6.6
10.7,14.1,23.4,24.4,53.2,52.7,52.9,98,344.4,303.6,40.5
28.4,15.0,24.0,24.8,56.5,51.1,53.4,82,334.9,292.8,20.8
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,312.8,291.4,2.4
12.7,14.1,21.0,22.2,47.8,44.3,46.1,88,367.0,310.2,12.6
16.7,15.1,22.4,23.3,56.7,55.9,56.2,98,346.5,309.7,9.0
6.6,14.1,21.5,22.6,58.0,45.5,51.2,64,341.3,311.3,47.0
15.4,15.1,23.3,24.2,62.1,50.7,55.3,66,309.7,292.3,8.8
23.1,15.1,23.1,24.0,52.4,50.5,51.3,93,367.0,303.2,55.7
20.0,14.9,23.1,23.9,60.2,58.2,58.9,93,344.6,299.6,7.0
33.8,15.6,22.7,23.7,54.4,51.1,52.5,89,338.9,299.5,12.4
33.8,14.3,23.7,24.6,56.8,56.0,56.2,97,367.0,305.1,37.2
18.9,14.1,24.3,25.3,74.4,51.2,60.7,46,311.0,290.9,2.8
33.3,12.6,20.4,21.8,61.1,50.9,55.6,71,367.0,300.5,8.4
23.8,14.8,23.5,24.4,65.1,53.0,57.7,65,311.1,286.8,1.4
26.2,14.6,24.7,25.5,68.5,51.8,58.3,55,338.7,297.9,27.7
25.8,14.8,23.6,24.5,67.6,51.9,57.9,57,310.6,287.6,1.0
22.7,14.2,21.4,22.6,80.6,44.8,60.0,29,316.9,292.0,1.7
9.2,14.6,21.7,23.0,52.9,52.2,52.5,98,300.6,288.8,14.5
21.5,14.8,23.6,24.5,68.7,53.5,59.3,58,352.6,301.0,6.5
17.9,14.0,24.3,25.2,70.9,53.0,60.4,55,311.0,290.9,2.8
18.6,15.0,22.6,23.5,54.4,53.5,53.8,97,337.1,297.8,181.8
30.0,14.1,24.4,25.4,68.0,49.3,57.0,51,303.6,285.0,3.7
24.6,12.6,22.0,23.4,65.5,51.0,56.7,59,367.0,360.7,252.9
26.7,12.5,21.4,22.8,56.0,52.5,53.9,87,345.9,296.7,6.9
16.7,14.0,22.3,23.5,51.8,50.3,51.0,95,353.4,286.3,9.5
25.0,14.0,23.8,24.7,61.3,58.2,59.4,90,367.0,302.3,30.9
17.3,14.8,21.9,22.9,56.5,53.6,54.9,91,348.5,311.2,10.8
23.3,12.7,22.6,23.9,83.2,46.4,61.3,28,340.8,293.9,44.9
24.2,15.5,22.7,23.7,58.0,54.6,55.9,88,336.7,293.2,3.8
29.8,12.6,21.2,22.6,68.2,45.6,55.2,44,343.1,295.5,6.3
12.7,14.2,23.9,24.9,55.9,55.0,55.3,97,335.2,298.4,1.9
29.1,14.9,21.8,22.9,62.2,55.3,58.0,79,331.8,294.0,9.8
22.0,12.5,21.7,23.1,68.2,47.5,56.2,47,302.5,292.1,1.2
19.4,14.8,23.4,24.3,68.7,55.2,60.2,62,306.6,295.9,2.1
18.0,14.8,21.9,23.0,62.7,52.6,56.7,70,355.8,303.6,11.0
49.7,12.8,18.6,20.0,51.0,48.9,49.8,92,339.8,307.6,24.9
27.6,14.8,24.0,24.8,57.1,54.5,55.5,91,344.8,298.2,29.3
21.5,14.6,24.6,25.5,63.8,52.8,57.2,68,333.9,306.9,23.8
36.7,12.5,19.4,20.8,61.5,46.3,53.0,57,309.8,283.6,1.5
24.0,14.2,24.4,25.3,69.1,53.7,59.5,58,342.3,296.6,5.6
13.4,14.2,24.4,25.2,65.8,51.2,56.9,59,316.6,291.5,3.9
21.9,12.8,18.8,20.2,53.0,51.3,52.0,94,343.1,302.2,21.4
24.9,12.5,19.7,21.0,64.8,51.4,56.7,61,354.5,308.1,72.6
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,308.0,293.5,5.4
20.5,12.6,20.9,22.3,72.1,52.5,60.0,50,313.9,293.9,67.9
26.2,14.6,24.7,25.5,68.5,51.8,58.3,55,347.0,298.4,11.6
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,362.7,302.5,94.1
24.6,12.6,20.1,21.5,73.9,53.3,61.0,48,303.5,290.9,13.5
21.5,14.8,23.6,24.5,68.7,53.5,59.3,58,328.1,292.6,4.1
29.1,14.9,21.8,22.9,62.2,55.3,58.0,79,348.8,291.4,13.2
7.9,14.2,22.7,23.8,56.3,55.0,55.5,95,398.8,316.9,424.7
27.2,12.6,20.0,21.4,54.7,53.9,54.2,97,357.1,320.3,98.5
7.6,13.7,22.7,23.9,54.5,54.7,54.5,100,367.0,380.0,341.1
35.2,14.8,24.0,24.8,54.8,53.8,54.2,96,342.4,305.3,10.7
10.8,14.1,23.3,24.3,68.4,53.2,59.1,59,347.2,295.9,4.8
18.5,12.9,18.7,20.0,64.4,49.8,56.2,61,367.0,343.7,168.7
45.4,14.9,21.7,22.8,60.1,50.3,54.4,70,312.6,280.9,39.8
24.7,12.6,20.5,21.8,59.2,51.1,54.5,75,304.3,292.0,31.0
23.1,15.1,23.1,24.0,52.4,50.5,51.3,93,367.0,365.4,602.9
33.4,12.8,18.5,19.8,61.5,41.2,50.9,48,333.7,305.5,4.0
19.8,14.7,23.2,24.0,60.6,51.3,55.2,71,297.1,285.4,1.8
18.1,15.2,23.4,24.2,59.2,52.6,55.3,79,301.7,290.1,1.0
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,320.0,289.6,17.5
23.9,14.6,24.6,25.5,75.9,50.5,60.0,40,317.7,293.6,67.8
17.9,12.6,20.9,22.3,75.9,53.8,61.9,46,300.0,289.1,1.3
12.3,12.5,22.4,23.7,79.7,47.5,60.4,32,334.0,300.3,50.7
28.6,14.8,24.0,24.8,52.9,52.8,52.8,100,323.7,293.3,29.0
19.6,12.9,18.8,20.1,60.0,42.9,51.2,55,345.6,290.0,17.8
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,335.1,306.6,16.2
30.3,12.6,19.3,20.7,58.2,51.3,54.0,77,432.6,315.2,730.6
10.7,13.9,22.8,23.9,56.5,50.8,53.2,81,315.0,292.5,19.1
18.3,14.8,21.9,23.0,59.8,52.2,55.2,75,350.0,290.5,17.8
33.3,12.6,20.4,21.8,61.1,50.9,55.6,71,339.2,304.6,54.5
21.0,14.3,21.8,23.0,76.5,49.8,61.0,41,327.4,292.3,6.0
13.2,15.0,22.9,23.8,56.7,56.4,56.5,100,308.3,290.0,9.7
25.0,14.9,23.0,24.0,52.9,51.8,52.2,96,353.5,324.7,23.6
26.7,12.5,21.4,22.8,56.0,52.5,53.9,87,339.3,295.1,12.8
26.6,14.9,21.8,22.9,57.1,55.0,55.7,93,331.6,293.8,5.6
24.4,14.4,24.5,25.4,56.9,53.7,54.9,89,332.7,294.3,8.6
39.9,14.8,22.3,23.2,57.1,51.4,53.8,81,342.6,297.7,5.9
13.0,14.6,21.8,22.9,53.2,51.2,52.1,93,353.2,306.5,98.0
